education,joiningyear,city,paymenttier,age,gender,everbenched,experienceincurrentdomain,leaveornot
Bachelors,2018,Pune,2,31,Male,No,3,1
Bachelors,2014,Pune,3,32,Female,No,4,0
Bachelors,2013,Bangalore,3,35,Male,Yes,1,0
Bachelors,2014,Bangalore,3,35,Male,No,0,1
Bachelors,2012,Bangalore,3,33,Female,No,4,0
Bachelors,2012,New Delhi,3,41,Female,No,0,0
Bachelors,2015,Pune,1,31,Female,No,3,1
Bachelors,2016,Bangalore,3,34,Male,No,3,0
Masters,2017,New Delhi,2,40,Female,No,2,0
Masters,2016,Bangalore,3,32,Male,No,1,1
Bachelors,2012,Bangalore,3,36,Male,No,5,0
Bachelors,2014,Pune,2,30,Female,No,3,1
Bachelors,2012,Pune,3,31,Male,No,3,0
Bachelors,2014,Bangalore,1,34,Female,No,5,0
Masters,2013,New Delhi,3,30,Female,No,2,1
Masters,2017,New Delhi,2,32,Male,No,2,0
Bachelors,2016,Bangalore,3,41,Male,No,2,0
Masters,2014,New Delhi,3,33,Male,No,3,0
Bachelors,2013,Bangalore,3,33,Female,No,0,1
Bachelors,2013,Pune,3,39,Female,No,2,0
Masters,2018,Pune,3,40,Male,No,2,1
Bachelors,2017,New Delhi,3,34,Male,No,3,0
Bachelors,2016,Pune,3,41,Male,Yes,5,0
Bachelors,2015,Pune,3,37,Male,No,5,1
Masters,2017,Bangalore,3,32,Female,No,4,1
Bachelors,2017,Bangalore,3,41,Male,No,3,0
Bachelors,2018,Bangalore,3,34,Female,Yes,2,1
Masters,2017,Bangalore,3,38,Male,No,5,1
Bachelors,2017,Bangalore,3,40,Female,No,3,0
Masters,2017,Pune,3,35,Male,No,2,0
Bachelors,2015,Pune,3,31,Male,No,1,0
Bachelors,2016,Pune,3,39,Male,No,4,0
Bachelors,2018,Bangalore,3,39,Male,No,1,1
Bachelors,2018,Bangalore,3,32,Male,No,3,1
Bachelors,2015,Bangalore,3,38,Female,No,5,0
Bachelors,2015,Bangalore,3,35,Male,No,3,0
Bachelors,2013,Bangalore,1,38,Male,No,4,0
Bachelors,2012,New Delhi,3,32,Male,No,1,1
Bachelors,2014,Pune,2,37,Male,No,5,1
Bachelors,2015,Pune,3,35,Male,No,0,0
Bachelors,2017,Pune,3,41,Female,No,4,1
Masters,2015,Bangalore,3,36,Male,No,0,0
Bachelors,2017,Bangalore,3,35,Male,No,2,0
Masters,2017,New Delhi,2,36,Male,No,2,1
Masters,2017,Bangalore,1,34,Male,No,1,0
Bachelors,2015,Bangalore,3,36,Male,No,3,0
Bachelors,2017,Pune,2,33,Male,No,3,0
Masters,2018,New Delhi,3,38,Male,No,2,1
PHD,2013,New Delhi,3,35,Female,Yes,3,1
Bachelors,2015,New Delhi,2,37,Male,No,3,1
Bachelors,2017,Bangalore,3,31,Male,No,0,0
Bachelors,2017,Pune,2,40,Female,No,2,1
Bachelors,2015,Pune,3,32,Female,No,3,1
Bachelors,2015,Bangalore,3,35,Male,Yes,2,0
Bachelors,2012,Bangalore,3,38,Male,Yes,0,0
Bachelors,2015,Pune,2,36,Female,No,0,1
Masters,2015,Pune,3,36,Male,No,3,0
Masters,2014,New Delhi,3,32,Female,No,5,0
Bachelors,2018,Pune,2,37,Female,No,0,1
Bachelors,2018,Pune,3,35,Female,No,0,1
Bachelors,2015,Pune,1,36,Female,No,4,1
Bachelors,2015,New Delhi,2,34,Female,Yes,5,1
Masters,2017,New Delhi,2,35,Female,No,0,0
Masters,2017,New Delhi,2,38,Female,No,5,0
Bachelors,2015,Pune,2,39,Female,No,5,1
Bachelors,2012,Pune,2,32,Male,No,5,1
Bachelors,2015,Bangalore,3,39,Male,No,2,0
Bachelors,2015,Bangalore,3,39,Male,No,2,1
Masters,2017,Pune,2,37,Male,No,2,0
Bachelors,2015,Bangalore,3,32,Female,No,5,0
Bachelors,2017,New Delhi,2,38,Male,No,0,0
Bachelors,2012,Pune,2,36,Female,No,5,1
Masters,2016,Bangalore,1,37,Male,No,2,1
Bachelors,2017,Pune,3,32,Male,No,4,0
Masters,2014,New Delhi,3,37,Male,No,2,0
Bachelors,2016,New Delhi,3,33,Male,No,2,0
Bachelors,2016,Bangalore,3,39,Male,No,4,0
Bachelors,2012,Bangalore,3,35,Male,No,1,1
Masters,2015,Pune,3,39,Male,No,5,0
Bachelors,2015,Bangalore,3,34,Male,Yes,0,0
Masters,2017,New Delhi,2,33,Male,No,4,0
Bachelors,2012,Bangalore,3,33,Male,No,1,0
Bachelors,2015,New Delhi,3,31,Male,No,0,0
PHD,2016,Pune,3,31,Female,No,4,0
Bachelors,2015,Bangalore,3,37,Female,No,4,0
Bachelors,2012,Bangalore,3,33,Male,No,2,0
Bachelors,2017,Pune,3,31,Male,No,0,0
Bachelors,2014,Bangalore,3,41,Male,No,2,0
Masters,2017,Pune,2,39,Male,No,2,0
Masters,2013,New Delhi,3,32,Male,No,2,0
Bachelors,2016,Pune,3,37,Male,No,3,0
Bachelors,2014,Bangalore,3,37,Male,No,1,0
Bachelors,2017,Pune,2,34,Female,No,3,1
Bachelors,2017,New Delhi,2,31,Male,No,2,0
Bachelors,2014,Pune,2,34,Female,Yes,1,1
Bachelors,2012,Bangalore,3,38,Female,No,5,0
Bachelors,2013,Bangalore,3,37,Female,No,1,0
Bachelors,2015,Pune,1,34,Female,No,3,1
Bachelors,2015,Bangalore,3,30,Male,No,2,0
Bachelors,2016,Bangalore,3,37,Male,No,4,0
Bachelors,2016,Bangalore,3,41,Male,No,4,0
Bachelors,2012,Bangalore,1,38,Female,No,1,0
Bachelors,2016,Pune,3,40,Male,No,5,0
Bachelors,2017,New Delhi,3,33,Female,No,1,1
Bachelors,2016,New Delhi,3,33,Male,No,1,0
Masters,2013,New Delhi,3,37,Male,Yes,2,0
Bachelors,2017,New Delhi,2,36,Female,No,2,0
Bachelors,2012,Bangalore,3,36,Female,No,5,0
Bachelors,2015,Bangalore,3,41,Male,No,1,0
Masters,2014,New Delhi,3,40,Male,No,5,0
Bachelors,2016,Bangalore,3,36,Female,No,0,0
Masters,2017,Bangalore,2,41,Male,Yes,2,1
Bachelors,2015,Pune,3,33,Male,No,5,0
Masters,2017,New Delhi,2,37,Female,No,2,0
Bachelors,2017,New Delhi,2,33,Male,No,0,0
Bachelors,2014,Bangalore,3,40,Female,No,4,0
Masters,2018,New Delhi,3,36,Male,No,2,1
Bachelors,2018,Bangalore,3,40,Male,Yes,3,1
Masters,2018,Bangalore,3,40,Male,No,2,1
Bachelors,2014,Bangalore,3,34,Male,No,3,0
Bachelors,2012,Pune,3,39,Male,No,5,0
Bachelors,2017,Pune,2,33,Male,No,1,1
Bachelors,2016,Bangalore,3,37,Male,No,2,0
Bachelors,2012,New Delhi,3,40,Male,No,3,0
Bachelors,2018,Bangalore,3,38,Male,No,1,1
Bachelors,2016,Bangalore,3,40,Male,Yes,1,0
Bachelors,2014,New Delhi,3,38,Female,No,0,0
Bachelors,2016,Bangalore,3,34,Male,Yes,1,0
Masters,2016,New Delhi,3,37,Female,No,3,1
Bachelors,2015,Bangalore,3,40,Male,No,5,0
Bachelors,2015,New Delhi,3,40,Female,No,1,0
Masters,2016,Bangalore,3,37,Male,No,2,1
Bachelors,2016,Pune,2,37,Female,No,3,1
Bachelors,2013,Pune,3,32,Male,No,1,0
Masters,2017,New Delhi,1,35,Male,No,5,0
Bachelors,2016,Bangalore,1,38,Male,Yes,3,0
Bachelors,2017,Pune,3,34,Female,No,1,0
Bachelors,2014,Bangalore,3,32,Male,No,2,1
Bachelors,2013,Bangalore,3,37,Male,No,2,0
Bachelors,2017,New Delhi,2,37,Male,No,4,0
Bachelors,2014,Bangalore,3,35,Male,No,2,0
Bachelors,2016,Bangalore,3,40,Male,No,0,0
Bachelors,2012,Bangalore,3,40,Male,Yes,2,0
Bachelors,2015,Bangalore,3,39,Female,No,3,1
Masters,2013,New Delhi,3,41,Female,No,2,0
Bachelors,2015,Bangalore,3,34,Female,No,4,0
Bachelors,2012,New Delhi,3,34,Female,No,4,0
Bachelors,2013,Pune,2,36,Male,No,2,1
Masters,2016,New Delhi,3,39,Female,No,1,0
Bachelors,2014,New Delhi,3,41,Male,No,2,0
Bachelors,2015,Bangalore,3,40,Male,No,0,0
Bachelors,2017,Bangalore,3,34,Female,No,5,0
Bachelors,2013,Bangalore,3,31,Male,No,2,0
Bachelors,2012,Pune,3,40,Male,No,3,0
Bachelors,2013,Pune,3,32,Male,No,5,0
Bachelors,2018,Pune,3,38,Male,No,3,1
Bachelors,2016,Bangalore,3,30,Male,No,3,0
PHD,2013,Bangalore,3,41,Male,Yes,4,0
Bachelors,2014,Bangalore,3,30,Female,No,0,0
Bachelors,2015,Pune,2,33,Female,Yes,3,1
Bachelors,2016,New Delhi,3,37,Male,No,3,0
Bachelors,2015,Pune,3,38,Male,No,4,0
Bachelors,2017,Bangalore,3,32,Male,No,4,0
Bachelors,2017,Pune,3,33,Male,No,1,0
Bachelors,2015,Bangalore,3,38,Male,No,5,0
Bachelors,2015,Pune,3,40,Female,No,5,1
Bachelors,2014,Bangalore,3,35,Male,Yes,0,0
Masters,2016,New Delhi,3,37,Female,No,5,0
Bachelors,2016,Bangalore,3,37,Male,Yes,2,0
Bachelors,2015,Bangalore,3,36,Male,No,2,0
Bachelors,2017,Bangalore,3,33,Female,No,4,1
Bachelors,2014,Pune,2,36,Female,No,3,1
Bachelors,2016,Pune,3,32,Male,No,3,0
Bachelors,2017,Bangalore,3,35,Female,No,2,1
Bachelors,2014,Pune,2,34,Female,No,2,1
Masters,2017,Pune,2,40,Male,No,5,0
Bachelors,2016,Bangalore,3,37,Female,No,4,0
Bachelors,2015,Bangalore,1,36,Male,No,1,0
Bachelors,2012,Pune,3,41,Female,No,1,0
Bachelors,2016,Pune,3,36,Male,No,0,0
Bachelors,2017,Bangalore,3,31,Female,No,2,0
Bachelors,2017,Pune,3,31,Male,No,3,0
Bachelors,2014,Pune,3,33,Male,No,2,0
Bachelors,2017,Bangalore,3,35,Male,Yes,0,0
PHD,2016,New Delhi,3,34,Male,No,1,0
Bachelors,2014,Bangalore,3,39,Female,No,4,0
Masters,2015,Bangalore,3,31,Male,No,1,1
Bachelors,2015,Pune,3,30,Female,No,0,1
Bachelors,2017,Bangalore,3,33,Male,No,0,1
Bachelors,2014,Bangalore,3,34,Male,Yes,1,0
Masters,2014,Pune,3,39,Male,No,2,0
Bachelors,2017,New Delhi,2,41,Female,No,2,1
Bachelors,2017,New Delhi,2,34,Male,No,2,0
Bachelors,2013,Bangalore,3,36,Female,No,5,0
Bachelors,2015,Pune,2,39,Female,No,5,1
Bachelors,2012,Pune,3,37,Male,No,5,0
Bachelors,2016,Bangalore,3,36,Male,No,4,0
Bachelors,2014,New Delhi,3,38,Female,Yes,1,0
Bachelors,2017,Bangalore,3,38,Female,No,3,0
Masters,2016,New Delhi,3,37,Female,No,2,1
Bachelors,2012,Bangalore,3,34,Male,No,2,0
Bachelors,2014,Bangalore,3,31,Male,No,2,0
Bachelors,2015,Pune,2,32,Male,No,2,1
Masters,2018,New Delhi,3,35,Male,No,2,1
Bachelors,2017,Bangalore,3,31,Male,Yes,2,0
Bachelors,2015,Bangalore,1,32,Male,Yes,0,1
Bachelors,2015,Bangalore,3,31,Female,No,5,0
Bachelors,2018,Bangalore,3,37,Male,No,5,1
PHD,2018,New Delhi,3,40,Male,No,3,1
Bachelors,2015,Bangalore,1,41,Male,No,1,0
Bachelors,2017,Pune,3,34,Male,No,5,0
Bachelors,2014,Bangalore,3,36,Male,Yes,3,0
Bachelors,2013,Pune,3,35,Male,No,1,0
Masters,2017,New Delhi,3,38,Female,No,3,0
Bachelors,2017,Bangalore,3,33,Male,No,1,0
Bachelors,2014,Bangalore,3,38,Female,No,2,0
Bachelors,2018,Bangalore,3,38,Male,No,1,1
Bachelors,2017,Pune,2,40,Male,No,4,0
Bachelors,2013,New Delhi,3,39,Male,No,2,0
Bachelors,2014,New Delhi,3,33,Female,No,4,0
Bachelors,2015,Pune,3,32,Female,No,3,1
Bachelors,2013,Bangalore,3,39,Male,Yes,2,0
Bachelors,2015,Bangalore,3,38,Female,No,4,0
Bachelors,2013,Bangalore,3,30,Male,No,2,0
Bachelors,2017,Bangalore,3,35,Male,No,0,0
Bachelors,2017,Pune,3,31,Female,No,0,1
Bachelors,2017,Bangalore,3,41,Male,No,5,0
Bachelors,2013,New Delhi,3,38,Female,No,4,1
Bachelors,2016,Bangalore,3,40,Male,Yes,1,0
Bachelors,2018,Bangalore,3,36,Female,No,2,1
PHD,2013,New Delhi,3,36,Male,No,3,1
Bachelors,2014,Pune,3,41,Male,No,4,0
Bachelors,2014,Bangalore,3,35,Male,Yes,1,0
Bachelors,2017,Bangalore,3,38,Male,No,5,0
Bachelors,2017,New Delhi,2,41,Female,No,0,0
Bachelors,2012,Bangalore,1,34,Male,No,0,0
Bachelors,2016,Bangalore,3,39,Female,No,3,1
Bachelors,2014,Bangalore,3,37,Male,No,5,0
Bachelors,2015,Pune,2,39,Female,Yes,0,1
Bachelors,2013,Bangalore,3,31,Male,No,2,1
Masters,2012,New Delhi,3,34,Female,No,3,0
Bachelors,2015,Bangalore,3,39,Male,No,1,0
Bachelors,2014,Pune,2,38,Female,No,3,1
Bachelors,2012,Bangalore,3,34,Male,No,1,0
Bachelors,2016,Bangalore,3,31,Female,No,2,0
Bachelors,2016,Bangalore,3,39,Female,No,0,0
Bachelors,2013,Bangalore,3,31,Female,No,1,0
Bachelors,2012,Bangalore,3,36,Male,No,2,0
Bachelors,2017,New Delhi,3,37,Male,No,0,0
Bachelors,2015,Pune,1,38,Female,No,1,1
PHD,2017,Pune,3,41,Male,No,2,0
Bachelors,2018,Bangalore,3,32,Male,No,4,1
Bachelors,2018,Pune,3,35,Male,No,0,1
Bachelors,2017,Bangalore,3,35,Male,No,1,0
Bachelors,2013,Bangalore,3,32,Male,No,1,0
Bachelors,2015,Bangalore,3,31,Male,No,1,1
Bachelors,2015,Bangalore,3,41,Male,No,4,0
Bachelors,2012,Bangalore,3,33,Male,Yes,0,0
Bachelors,2012,New Delhi,2,38,Female,No,1,1
Masters,2012,Bangalore,3,39,Female,No,3,1
Bachelors,2015,Bangalore,1,36,Female,No,2,0
Masters,2017,Bangalore,2,31,Male,No,5,0
Masters,2017,New Delhi,2,39,Female,No,2,1
Masters,2017,New Delhi,3,41,Male,No,3,1
PHD,2018,New Delhi,3,33,Female,No,0,1
Bachelors,2015,Bangalore,3,38,Male,No,1,0
Bachelors,2017,Pune,2,31,Male,No,0,0
Bachelors,2014,Bangalore,3,34,Male,No,2,0
Bachelors,2017,Bangalore,3,40,Male,No,2,0
Bachelors,2012,Bangalore,3,36,Male,No,1,0
Bachelors,2015,Bangalore,3,36,Female,No,2,0
Bachelors,2017,New Delhi,2,41,Female,No,4,0
Bachelors,2017,Bangalore,3,37,Male,No,3,0
Bachelors,2017,New Delhi,3,33,Male,No,5,0
Bachelors,2017,New Delhi,3,41,Female,No,4,0
Bachelors,2017,Bangalore,3,37,Female,No,2,0
Bachelors,2017,Pune,3,38,Male,No,5,0
Bachelors,2015,Bangalore,3,34,Male,No,2,1
Bachelors,2017,Pune,3,37,Female,No,2,0
Bachelors,2014,Bangalore,3,34,Male,No,0,1
Bachelors,2012,Pune,3,32,Male,No,1,0
Masters,2012,New Delhi,3,35,Female,No,4,1
Bachelors,2013,Pune,3,36,Male,Yes,3,0
Bachelors,2015,Bangalore,3,34,Female,No,2,0
Bachelors,2014,Bangalore,3,37,Female,No,3,0
Bachelors,2016,Bangalore,3,40,Female,Yes,4,0
Bachelors,2014,Pune,3,33,Male,No,4,0
Bachelors,2016,Bangalore,3,39,Female,No,4,0
Bachelors,2012,Bangalore,3,40,Male,No,4,0
Bachelors,2013,Bangalore,1,34,Male,No,4,1
Bachelors,2016,Pune,3,40,Male,No,5,0
PHD,2013,Bangalore,3,32,Male,No,5,0
Bachelors,2012,Bangalore,3,33,Male,No,1,0
Bachelors,2017,New Delhi,1,31,Female,No,4,1
Masters,2016,New Delhi,3,41,Female,No,4,0
Bachelors,2016,Bangalore,3,30,Male,No,4,0
Bachelors,2016,Bangalore,3,39,Male,No,7,0
Bachelors,2014,Bangalore,3,35,Female,No,5,0
Bachelors,2016,Pune,3,38,Female,No,7,0
Bachelors,2016,Bangalore,3,33,Male,No,6,0
Bachelors,2014,Pune,3,33,Male,No,6,0
Bachelors,2012,Bangalore,3,35,Male,No,5,0
PHD,2013,New Delhi,3,40,Male,No,5,0
Bachelors,2012,Bangalore,3,40,Female,No,5,0
Bachelors,2017,Bangalore,3,39,Male,No,5,0
Bachelors,2017,Bangalore,3,33,Female,No,6,0
Bachelors,2014,Bangalore,3,32,Female,No,5,0
Masters,2014,Bangalore,3,40,Female,No,7,1
Bachelors,2017,New Delhi,2,33,Male,No,6,0
Masters,2016,New Delhi,1,31,Female,No,5,1
Bachelors,2013,Bangalore,3,35,Female,No,5,0
Bachelors,2014,Bangalore,3,39,Male,No,7,1
Masters,2018,Bangalore,3,39,Female,No,6,1
Masters,2017,Pune,2,38,Female,No,2,0
Bachelors,2012,Bangalore,3,38,Male,No,7,1
Masters,2017,New Delhi,2,40,Female,Yes,2,0
Bachelors,2018,Bangalore,3,38,Male,No,6,1
Bachelors,2013,Bangalore,3,34,Male,No,6,0
Bachelors,2012,Bangalore,1,35,Male,No,7,0
Masters,2013,New Delhi,1,41,Male,No,5,0
PHD,2014,New Delhi,2,37,Female,No,5,0
Bachelors,2015,Pune,3,34,Male,Yes,7,0
Bachelors,2014,Bangalore,3,35,Male,Yes,5,0
Bachelors,2013,Bangalore,1,38,Male,No,6,0
Bachelors,2016,Bangalore,3,38,Female,No,7,0
Bachelors,2015,Pune,2,41,Female,No,7,0
Bachelors,2018,Bangalore,3,34,Male,No,2,1
Bachelors,2017,Pune,2,22,Male,No,0,0
Bachelors,2018,Bangalore,2,26,Female,No,4,1
Bachelors,2012,Bangalore,3,22,Male,No,0,0
Bachelors,2017,New Delhi,3,25,Female,No,3,0
Bachelors,2016,Bangalore,3,29,Male,No,0,0
Bachelors,2017,New Delhi,3,36,Female,No,2,0
Bachelors,2014,Bangalore,3,37,Female,No,1,0
Bachelors,2013,New Delhi,2,34,Female,No,4,1
Bachelors,2012,Pune,3,34,Female,No,2,1
Bachelors,2012,Bangalore,3,25,Female,No,3,1
Bachelors,2012,Bangalore,3,31,Male,No,0,0
Bachelors,2015,New Delhi,3,36,Female,No,2,0
Bachelors,2016,Bangalore,3,31,Male,Yes,5,0
Bachelors,2015,Bangalore,3,34,Male,No,4,0
Masters,2014,New Delhi,3,28,Male,Yes,2,1
Bachelors,2014,Bangalore,3,28,Male,No,2,0
Bachelors,2015,Bangalore,3,31,Male,No,2,0
Bachelors,2017,Bangalore,3,35,Male,No,5,0
Bachelors,2012,Bangalore,1,28,Female,Yes,1,0
Bachelors,2018,Bangalore,3,32,Female,No,2,1
Bachelors,2013,Bangalore,3,23,Male,Yes,1,1
Masters,2014,Pune,3,27,Male,No,5,1
Bachelors,2017,Pune,3,25,Male,No,3,0
Masters,2017,New Delhi,2,31,Female,No,2,0
PHD,2018,New Delhi,3,34,Male,No,0,1
Bachelors,2016,Bangalore,3,36,Female,No,2,0
PHD,2017,New Delhi,3,40,Male,No,3,0
Masters,2012,New Delhi,3,34,Female,No,2,0
Bachelors,2018,Bangalore,3,37,Male,No,2,1
Bachelors,2012,Bangalore,3,38,Male,No,3,0
Bachelors,2017,New Delhi,2,22,Female,No,0,0
Bachelors,2016,Pune,2,36,Female,No,0,1
Bachelors,2013,New Delhi,2,35,Female,No,1,1
Bachelors,2012,New Delhi,3,22,Female,No,0,0
Bachelors,2016,Bangalore,3,22,Male,No,0,0
Bachelors,2012,Bangalore,3,29,Male,No,4,0
Bachelors,2017,Bangalore,3,34,Male,No,5,0
Bachelors,2017,Bangalore,2,23,Male,No,1,0
Bachelors,2014,Pune,2,32,Male,No,3,1
Bachelors,2012,Pune,2,26,Female,No,4,1
Masters,2017,Bangalore,3,38,Male,No,2,0
Bachelors,2014,Pune,3,37,Male,No,4,0
Bachelors,2017,New Delhi,2,25,Female,No,3,0
Bachelors,2018,Pune,2,36,Female,No,5,1
Bachelors,2016,Bangalore,3,26,Female,No,4,0
Bachelors,2018,Pune,2,39,Female,No,4,1
Bachelors,2016,Bangalore,3,24,Male,No,2,1
Masters,2018,Pune,3,39,Male,No,2,1
Masters,2018,New Delhi,3,39,Female,No,2,1
Bachelors,2017,New Delhi,2,27,Female,No,5,0
Bachelors,2013,Bangalore,3,36,Male,No,5,1
Bachelors,2012,Bangalore,3,24,Male,No,2,0
Bachelors,2017,Bangalore,3,28,Female,No,3,0
Bachelors,2016,Bangalore,3,24,Male,No,2,0
Bachelors,2014,Bangalore,3,27,Male,No,5,0
Bachelors,2017,New Delhi,3,23,Male,No,1,0
Bachelors,2013,Bangalore,3,30,Female,No,5,0
Bachelors,2014,Bangalore,3,22,Male,No,0,0
Bachelors,2014,Pune,3,27,Male,No,5,0
Masters,2017,New Delhi,3,32,Male,No,2,0
Masters,2014,Pune,1,33,Female,No,1,0
Masters,2017,New Delhi,3,26,Male,No,4,1
Bachelors,2014,Pune,3,25,Female,Yes,3,1
Masters,2017,New Delhi,2,23,Male,No,1,1
Bachelors,2012,Pune,3,24,Male,No,2,0
Bachelors,2014,Bangalore,3,33,Male,No,5,0
Masters,2018,Bangalore,3,30,Male,Yes,2,1
Masters,2017,New Delhi,2,27,Female,Yes,5,0
Bachelors,2012,Pune,2,30,Female,No,5,1
Masters,2018,New Delhi,3,23,Female,No,1,1
Bachelors,2015,Bangalore,3,30,Female,No,2,0
Bachelors,2015,Pune,2,32,Female,No,2,1
Bachelors,2013,New Delhi,3,26,Female,Yes,4,0
Masters,2017,New Delhi,2,35,Male,No,2,0
Bachelors,2016,Bangalore,1,30,Male,No,4,1
Bachelors,2012,Bangalore,3,37,Male,No,4,1
Bachelors,2017,Bangalore,1,34,Male,Yes,2,0
Bachelors,2012,Bangalore,3,38,Female,No,0,0
Masters,2013,New Delhi,2,22,Male,Yes,0,1
Bachelors,2015,Pune,1,22,Female,No,0,1
Masters,2015,Pune,2,33,Female,No,2,1
Bachelors,2015,Bangalore,3,32,Male,No,1,0
Masters,2015,Pune,2,34,Female,No,2,0
Bachelors,2017,Bangalore,3,36,Female,No,1,0
Bachelors,2015,Bangalore,3,32,Male,No,1,0
Bachelors,2017,Bangalore,3,28,Male,Yes,3,0
Bachelors,2017,New Delhi,2,26,Female,No,4,0
Bachelors,2013,Pune,3,35,Male,No,1,0
Bachelors,2014,Pune,3,33,Female,No,4,0
Masters,2013,Pune,3,22,Female,Yes,2,1
Bachelors,2014,Pune,3,27,Male,No,5,1
Masters,2018,New Delhi,3,23,Female,No,1,1
Bachelors,2013,Bangalore,3,34,Female,Yes,2,0
Masters,2017,Pune,2,23,Male,No,2,1
Bachelors,2012,Pune,3,36,Male,No,4,0
PHD,2014,New Delhi,3,28,Male,No,4,1
PHD,2013,Bangalore,3,28,Male,No,4,0
Bachelors,2016,Bangalore,3,33,Female,No,4,0
Bachelors,2013,Bangalore,3,39,Male,No,3,0
Bachelors,2015,New Delhi,3,25,Female,Yes,3,0
Bachelors,2014,Pune,3,32,Male,No,2,0
Bachelors,2015,Pune,3,23,Female,No,1,1
Masters,2018,New Delhi,3,29,Male,No,2,1
Bachelors,2013,Pune,2,24,Male,No,2,1
Bachelors,2012,Bangalore,3,36,Female,No,2,1
Bachelors,2018,Bangalore,3,40,Male,No,4,1
Bachelors,2012,New Delhi,3,38,Female,No,1,0
Bachelors,2014,Bangalore,3,22,Male,No,0,0
Bachelors,2018,Bangalore,3,24,Male,No,2,1
Bachelors,2012,Bangalore,3,37,Male,No,5,0
Bachelors,2018,Pune,3,40,Male,No,3,1
Bachelors,2018,Bangalore,3,32,Male,No,0,1
Bachelors,2012,New Delhi,3,28,Female,No,1,0
Bachelors,2016,Pune,3,29,Male,Yes,5,0
Bachelors,2013,Pune,3,25,Male,No,3,0
PHD,2013,Bangalore,3,35,Male,No,3,1
Bachelors,2015,Bangalore,3,28,Male,No,0,1
Bachelors,2012,Bangalore,3,39,Male,No,3,0
Bachelors,2012,Pune,1,35,Male,No,1,0
Bachelors,2017,Bangalore,3,37,Female,No,2,0
Masters,2018,Pune,3,40,Female,No,2,1
Bachelors,2018,Bangalore,3,23,Male,No,1,1
Bachelors,2013,Pune,3,32,Male,Yes,2,0
PHD,2018,New Delhi,3,37,Male,No,3,1
Bachelors,2015,Bangalore,3,23,Female,No,2,0
Bachelors,2014,Pune,3,26,Male,No,4,0
Bachelors,2017,Bangalore,3,36,Female,No,3,1
Bachelors,2013,Bangalore,3,40,Female,No,3,0
Bachelors,2015,New Delhi,3,22,Male,No,2,0
Bachelors,2015,Bangalore,3,30,Male,No,0,0
Bachelors,2014,Bangalore,3,30,Male,No,1,0
Bachelors,2015,Pune,1,34,Female,No,3,1
Bachelors,2018,Bangalore,3,27,Male,No,5,1
Bachelors,2013,Bangalore,1,27,Female,No,5,0
Bachelors,2017,Pune,2,27,Female,No,5,1
Bachelors,2015,Bangalore,3,35,Female,No,1,1
Bachelors,2014,New Delhi,3,33,Female,Yes,4,0
Bachelors,2012,Bangalore,3,37,Male,No,4,0
Bachelors,2014,New Delhi,3,40,Male,No,3,0
Bachelors,2015,Pune,2,25,Female,No,3,1
Bachelors,2017,Pune,2,34,Male,No,2,0
Bachelors,2014,New Delhi,3,40,Male,Yes,1,0
Masters,2018,New Delhi,3,34,Male,No,2,1
Bachelors,2013,Pune,3,33,Female,No,5,0
Bachelors,2016,Bangalore,3,22,Female,No,0,0
Bachelors,2015,Pune,2,36,Female,No,1,1
Bachelors,2012,Bangalore,3,38,Male,No,2,1
Bachelors,2013,Pune,3,25,Female,No,3,0
Bachelors,2017,Bangalore,3,37,Male,No,3,1
Bachelors,2016,Bangalore,3,25,Female,No,3,0
Bachelors,2015,Pune,2,40,Female,Yes,0,1
Bachelors,2013,Bangalore,3,26,Female,No,4,0
Masters,2015,Pune,1,23,Female,No,2,0
Bachelors,2014,Bangalore,3,22,Male,No,0,1
Masters,2017,New Delhi,2,34,Male,Yes,2,0
Masters,2017,New Delhi,3,35,Female,No,2,0
Bachelors,2014,Pune,3,23,Male,No,1,0
Bachelors,2015,Bangalore,3,29,Male,No,2,1
Bachelors,2015,Pune,3,32,Female,No,1,0
Bachelors,2015,Bangalore,3,26,Male,No,4,0
Bachelors,2014,Bangalore,3,28,Male,No,3,0
Masters,2015,Pune,2,24,Female,No,2,0
Bachelors,2017,Bangalore,3,33,Male,No,4,0
PHD,2016,New Delhi,3,22,Male,No,0,0
Masters,2014,Pune,2,39,Female,No,2,0
Masters,2018,New Delhi,3,30,Female,Yes,2,1
Bachelors,2014,Bangalore,3,38,Female,No,5,1
Bachelors,2012,New Delhi,3,36,Female,No,4,0
Bachelors,2012,Pune,2,38,Male,No,2,0
Bachelors,2013,Bangalore,3,24,Male,Yes,2,0
Bachelors,2016,Bangalore,3,28,Male,No,1,0
Bachelors,2015,Bangalore,3,35,Female,No,0,1
Bachelors,2013,New Delhi,3,23,Female,No,1,0
Masters,2017,New Delhi,2,23,Female,No,1,1
Bachelors,2013,Bangalore,3,37,Male,No,5,0
Masters,2016,New Delhi,3,24,Male,No,2,1
Bachelors,2014,Pune,3,33,Male,Yes,4,0
Bachelors,2015,Bangalore,3,38,Female,No,5,0
Bachelors,2015,Pune,3,40,Male,Yes,0,0
Bachelors,2014,Bangalore,3,34,Male,No,4,0
Masters,2017,New Delhi,2,26,Male,No,4,0
Bachelors,2016,Pune,3,25,Male,No,3,0
Bachelors,2016,Pune,3,24,Female,No,2,0
Bachelors,2018,Bangalore,3,35,Male,Yes,5,1
