education,joiningyear,paymenttier,age,everbenched,experienceincurrentdomain,city_Ahmedabad,city_Bangalore,city_Chennai,city_Hyderabad,city_Mumbai,city_New Delhi,city_Pune,gender_Female,gender_Male,leaveornot
3,2013,2,41,0,2,0,0,0,0,0,0,1,0,1,1
3,2015,3,37,0,2,0,0,0,0,0,1,0,0,1,0
2,2015,3,40,0,1,0,1,0,0,0,0,0,1,0,0
3,2017,2,35,0,2,0,0,0,0,0,0,1,0,1,0
2,2012,3,39,0,3,0,1,0,0,0,0,0,0,1,0
2,2017,3,41,0,4,0,0,0,0,0,0,1,0,1,0
2,2015,3,36,0,4,0,1,0,0,0,0,0,0,1,0
2,2014,3,32,0,5,0,1,0,0,0,0,0,0,1,0
2,2013,3,41,0,2,0,1,0,0,0,0,0,0,1,0
2,2013,3,32,0,0,0,1,0,0,0,0,0,0,1,0
2,2017,3,36,0,2,0,1,0,0,0,0,0,0,1,0
2,2013,3,40,0,4,0,1,0,0,0,0,0,0,1,0
2,2018,3,32,1,1,0,1,0,0,0,0,0,0,1,1
2,2016,3,38,0,1,0,1,0,0,0,0,0,0,1,0
2,2018,3,41,0,4,0,1,0,0,0,0,0,0,1,1
3,2017,2,35,0,3,0,0,0,0,0,0,1,0,1,1
2,2016,3,36,0,1,0,1,0,0,0,0,0,1,0,0
2,2014,3,35,0,4,0,1,0,0,0,0,0,1,0,0
2,2016,3,31,0,2,0,1,0,0,0,0,0,0,1,0
4,2015,3,37,0,2,0,0,0,0,0,0,1,0,1,0
2,2013,3,41,0,4,0,1,0,0,0,0,0,1,0,0
2,2013,3,31,0,0,0,1,0,0,0,0,0,0,1,0
2,2017,2,36,0,2,0,0,0,0,0,1,0,0,1,0
2,2015,3,32,0,1,0,0,0,0,0,1,0,0,1,0
2,2017,3,34,0,0,0,1,0,0,0,0,0,0,1,0
2,2015,3,39,0,0,0,1,0,0,0,0,0,1,0,0
2,2014,3,33,0,1,0,1,0,0,0,0,0,0,1,1
2,2017,2,36,0,3,0,0,0,0,0,1,0,0,1,0
2,2016,1,34,1,2,0,1,0,0,0,0,0,0,1,1
2,2017,2,33,0,1,0,0,0,0,0,0,1,0,1,0
2,2012,3,38,0,4,0,1,0,0,0,0,0,1,0,1
2,2013,3,35,0,3,0,1,0,0,0,0,0,0,1,1
2,2017,3,31,0,1,0,0,0,0,0,0,1,0,1,0
2,2013,3,30,0,2,0,0,0,0,0,0,1,0,1,0
2,2012,3,32,0,2,0,1,0,0,0,0,0,1,0,1
2,2013,3,34,1,5,0,0,0,0,0,0,1,0,1,0
4,2013,2,41,0,2,0,1,0,0,0,0,0,0,1,1
3,2015,3,32,0,0,0,0,0,0,0,1,0,0,1,1
2,2013,3,39,0,2,0,1,0,0,0,0,0,0,1,0
2,2012,3,31,1,0,0,1,0,0,0,0,0,0,1,1
2,2017,2,41,0,1,0,0,0,0,0,1,0,0,1,0
2,2016,3,36,0,2,0,1,0,0,0,0,0,0,1,0
2,2017,2,38,0,5,0,1,0,0,0,0,0,1,0,1
2,2012,3,32,0,5,0,1,0,0,0,0,0,0,1,0
2,2018,3,35,0,3,0,0,0,0,0,0,1,1,0,1
2,2017,3,39,0,2,0,1,0,0,0,0,0,0,1,0
3,2017,2,36,1,2,0,0,0,0,0,1,0,0,1,0
2,2013,3,33,0,4,0,0,0,0,0,0,1,0,1,0
2,2013,3,32,1,5,0,0,0,0,0,0,1,0,1,0
2,2017,3,35,0,1,0,1,0,0,0,0,0,0,1,1
2,2015,3,36,0,1,0,1,0,0,0,0,0,0,1,0
3,2014,3,39,0,4,0,0,0,0,0,0,1,0,1,0
2,2016,3,40,0,0,0,1,0,0,0,0,0,0,1,1
2,2012,3,37,0,3,0,1,0,0,0,0,0,0,1,0
3,2015,1,38,0,0,0,0,0,0,0,0,1,1,0,0
2,2017,3,40,0,1,0,0,0,0,0,1,0,0,1,0
2,2013,3,34,0,2,0,1,0,0,0,0,0,1,0,0
2,2013,3,31,1,4,0,1,0,0,0,0,0,0,1,0
2,2014,3,40,0,3,0,0,0,0,0,1,0,1,0,1
2,2013,3,37,0,2,0,1,0,0,0,0,0,0,1,0
2,2012,3,33,0,3,0,0,0,0,0,1,0,1,0,0
2,2015,3,36,1,4,0,1,0,0,0,0,0,0,1,0
2,2014,3,35,0,4,0,1,0,0,0,0,0,1,0,0
2,2014,3,34,0,2,0,1,0,0,0,0,0,0,1,0
2,2013,3,35,0,0,0,1,0,0,0,0,0,0,1,1
3,2014,3,39,0,2,0,0,0,0,0,1,0,0,1,0
2,2015,3,35,1,1,0,0,0,0,0,0,1,1,0,1
3,2014,3,34,0,5,0,0,0,0,0,1,0,0,1,0
2,2017,2,32,0,2,0,0,0,0,0,0,1,1,0,1
2,2015,3,32,0,2,0,0,0,0,0,1,0,1,0,0
2,2014,3,33,0,5,0,1,0,0,0,0,0,0,1,1
3,2017,2,34,0,2,0,0,0,0,0,1,0,0,1,1
3,2016,3,35,0,1,0,1,0,0,0,0,0,1,0,1
3,2017,3,35,1,2,0,0,0,0,0,1,0,0,1,0
2,2014,2,38,0,3,0,0,0,0,0,0,1,1,0,1
2,2016,3,37,0,0,0,1,0,0,0,0,0,0,1,0
2,2013,3,38,0,4,0,1,0,0,0,0,0,1,0,0
2,2015,3,41,0,0,0,1,0,0,0,0,0,0,1,0
3,2017,3,40,0,4,0,1,0,0,0,0,0,0,1,1
2,2017,3,39,0,2,0,1,0,0,0,0,0,1,0,0
2,2017,2,32,0,2,0,0,0,0,0,0,1,0,1,0
2,2018,3,40,1,4,0,0,0,0,0,1,0,0,1,1
2,2014,3,40,0,0,0,1,0,0,0,0,0,0,1,0
2,2016,3,41,0,1,0,1,0,0,0,0,0,1,0,1
2,2014,3,38,1,4,0,1,0,0,0,0,0,0,1,0
3,2017,1,38,0,0,0,0,0,0,0,0,1,0,1,1
2,2018,3,41,0,2,0,1,0,0,0,0,0,1,0,1
2,2015,2,33,0,2,0,0,0,0,0,1,0,1,0,1
2,2012,3,41,1,0,0,1,0,0,0,0,0,0,1,0
2,2017,2,35,0,5,0,0,0,0,0,1,0,1,0,0
2,2013,3,36,0,5,0,1,0,0,0,0,0,0,1,0
2,2013,3,30,0,1,0,0,0,0,0,0,1,0,1,0
2,2013,1,37,0,1,0,0,0,0,0,1,0,1,0,0
2,2014,3,39,0,5,0,1,0,0,0,0,0,0,1,0
2,2017,3,38,0,2,0,1,0,0,0,0,0,1,0,0
2,2013,2,34,0,1,0,0,0,0,0,0,1,1,0,1
2,2014,2,33,0,4,0,0,0,0,0,0,1,1,0,1
2,2013,3,32,0,1,0,1,0,0,0,0,0,1,0,0
3,2014,3,38,0,4,0,1,0,0,0,0,0,1,0,1
2,2017,3,32,1,5,0,1,0,0,0,0,0,0,1,0
3,2016,3,41,0,5,0,0,0,0,0,1,0,0,1,1
3,2014,3,36,0,2,0,0,0,0,0,0,1,1,0,0
2,2017,3,34,0,2,0,0,0,0,0,1,0,1,0,1
2,2017,3,34,1,0,0,1,0,0,0,0,0,0,1,0
2,2016,3,35,0,4,0,1,0,0,0,0,0,0,1,0
3,2015,3,38,0,1,0,0,0,0,0,1,0,0,1,0
2,2016,3,32,1,5,0,1,0,0,0,0,0,0,1,0
2,2015,3,37,0,2,0,0,0,0,0,0,1,1,0,1
2,2017,2,32,0,2,0,1,0,0,0,0,0,1,0,1
3,2017,2,36,0,3,0,0,0,0,0,1,0,0,1,0
2,2012,3,41,0,3,0,1,0,0,0,0,0,0,1,0
2,2017,3,37,0,5,0,0,0,0,0,0,1,1,0,0
2,2018,3,34,0,3,0,1,0,0,0,0,0,1,0,1
2,2014,3,31,0,0,0,0,0,0,0,0,1,0,1,1
2,2017,3,41,0,1,0,1,0,0,0,0,0,0,1,0
2,2015,3,35,0,3,0,0,0,0,0,1,0,1,0,0
2,2015,3,37,0,5,0,1,0,0,0,0,0,1,0,0
2,2016,3,34,0,4,0,1,0,0,0,0,0,0,1,0
3,2017,2,40,1,2,0,1,0,0,0,0,0,1,0,0
2,2015,3,39,1,5,0,1,0,0,0,0,0,0,1,1
2,2013,3,37,0,2,0,0,0,0,0,0,1,0,1,0
2,2015,2,36,1,1,0,0,0,0,0,0,1,1,0,1
2,2014,3,35,0,2,0,1,0,0,0,0,0,0,1,0
3,2013,3,37,1,3,0,1,0,0,0,0,0,1,0,1
2,2013,3,41,0,1,0,0,0,0,0,1,0,1,0,0
3,2017,2,40,0,2,0,0,0,0,0,1,0,0,1,0
2,2016,3,37,0,2,0,1,0,0,0,0,0,0,1,0
3,2013,3,40,0,2,0,0,0,0,0,1,0,1,0,1
2,2015,3,39,0,5,0,1,0,0,0,0,0,0,1,0
3,2015,2,33,0,4,0,0,0,0,0,0,1,1,0,0
2,2012,3,36,0,1,0,1,0,0,0,0,0,0,1,1
2,2012,3,36,0,5,0,1,0,0,0,0,0,0,1,0
2,2015,3,38,0,3,0,1,0,0,0,0,0,0,1,0
2,2017,2,37,0,5,0,0,0,0,0,1,0,1,0,0
3,2017,3,34,0,2,0,0,0,0,0,1,0,1,0,0
2,2013,3,31,0,2,0,1,0,0,0,0,0,0,1,1
2,2013,3,38,0,5,0,1,0,0,0,0,0,0,1,0
2,2017,3,36,0,3,0,1,0,0,0,0,0,0,1,0
2,2012,3,40,0,1,0,1,0,0,0,0,0,0,1,0
2,2017,3,41,0,5,0,1,0,0,0,0,0,0,1,1
2,2015,3,31,0,4,0,1,0,0,0,0,0,1,0,0
2,2017,3,41,0,2,0,0,0,0,0,1,0,0,1,0
2,2015,3,31,0,3,0,0,0,0,0,1,0,1,0,0
2,2017,3,31,0,0,0,0,0,0,0,0,1,1,0,1
2,2017,2,37,0,0,0,0,0,0,0,1,0,0,1,0
2,2012,3,39,0,0,0,0,0,0,0,0,1,0,1,0
2,2014,3,38,0,3,0,1,0,0,0,0,0,0,1,0
2,2013,3,40,0,2,0,0,0,0,0,0,1,1,0,1
2,2013,3,36,0,1,0,0,0,0,0,0,1,0,1,0
2,2016,3,41,0,3,0,1,0,0,0,0,0,0,1,0
2,2018,3,32,0,2,0,1,0,0,0,0,0,1,0,1
3,2018,3,40,0,3,0,1,0,0,0,0,0,1,0,1
2,2012,3,39,0,2,0,1,0,0,0,0,0,1,0,0
2,2014,3,33,0,3,0,0,0,0,0,1,0,0,1,0
2,2012,3,32,0,4,0,1,0,0,0,0,0,0,1,0
2,2018,3,41,0,5,0,1,0,0,0,0,0,0,1,1
2,2016,3,36,0,2,0,1,0,0,0,0,0,0,1,0
2,2016,3,31,0,0,0,1,0,0,0,0,0,0,1,0
2,2014,3,37,0,4,0,1,0,0,0,0,0,1,0,0
2,2014,3,33,0,5,0,1,0,0,0,0,0,0,1,1
3,2018,3,31,0,2,0,0,0,0,0,0,1,0,1,1
2,2017,3,35,0,5,0,0,0,0,0,1,0,1,0,0
2,2015,1,32,0,5,0,0,0,0,0,0,1,1,0,1
3,2017,3,41,0,2,0,0,0,0,0,1,0,1,0,0
3,2017,2,36,0,2,0,0,0,0,0,1,0,0,1,0
3,2017,3,35,0,1,0,0,0,0,0,0,1,0,1,0
3,2017,3,35,0,1,0,0,0,0,0,1,0,0,1,1
2,2014,3,33,0,1,0,0,0,0,0,1,0,0,1,0
2,2014,3,38,0,4,0,1,0,0,0,0,0,1,0,0
2,2015,2,33,0,2,0,0,0,0,0,1,0,1,0,1
3,2018,3,31,1,2,0,0,0,0,0,1,0,1,0,1
4,2015,3,31,0,3,0,1,0,0,0,0,0,0,1,0
2,2013,3,37,0,5,0,1,0,0,0,0,0,0,1,0
2,2014,3,32,0,2,0,1,0,0,0,0,0,0,1,0
2,2017,3,33,0,3,0,1,0,0,0,0,0,0,1,0
2,2014,3,37,0,5,0,1,0,0,0,0,0,0,1,0
2,2012,3,32,0,3,0,1,0,0,0,0,0,0,1,0
2,2015,3,40,1,2,0,0,0,0,0,0,1,1,0,1
2,2014,1,40,0,1,0,0,0,0,0,0,1,1,0,1
3,2013,2,32,0,2,0,0,0,0,0,1,0,0,1,1
3,2017,2,39,0,2,0,1,0,0,0,0,0,1,0,1
4,2016,3,41,0,1,0,0,0,0,0,1,0,0,1,0
4,2014,3,32,0,2,0,0,0,0,0,1,0,1,0,0
2,2017,3,38,0,0,0,1,0,0,0,0,0,0,1,1
3,2017,2,31,0,2,0,0,0,0,0,1,0,0,1,0
2,2018,3,38,1,3,0,1,0,0,0,0,0,0,1,1
2,2016,3,32,0,4,0,1,0,0,0,0,0,0,1,0
2,2017,2,35,0,5,0,0,0,0,0,0,1,1,0,1
2,2013,3,34,0,5,0,1,0,0,0,0,0,0,1,0
2,2018,3,38,1,1,0,1,0,0,0,0,0,0,1,1
2,2014,1,36,0,1,0,0,0,0,0,0,1,1,0,1
2,2015,3,34,1,2,0,1,0,0,0,0,0,1,0,0
3,2015,3,39,0,2,0,0,0,0,0,1,0,0,1,0
3,2017,1,40,0,0,0,0,0,0,0,1,0,1,0,0
2,2016,3,38,1,1,0,1,0,0,0,0,0,0,1,0
2,2015,3,35,1,3,0,0,0,0,0,0,1,0,1,0
2,2014,2,31,0,3,0,0,0,0,0,0,1,0,1,1
2,2017,3,41,0,2,0,0,0,0,0,0,1,0,1,0
2,2017,3,35,0,3,0,1,0,0,0,0,0,1,0,0
2,2018,3,33,0,5,0,1,0,0,0,0,0,0,1,1
2,2014,2,33,0,5,0,0,0,0,0,1,0,0,1,0
2,2016,3,31,1,4,0,0,0,0,0,1,0,1,0,0
3,2013,3,35,0,4,0,0,0,0,0,1,0,0,1,0
2,2016,3,37,0,1,0,1,0,0,0,0,0,1,0,0
2,2015,3,31,0,5,0,1,0,0,0,0,0,0,1,0
2,2012,3,35,0,1,0,1,0,0,0,0,0,1,0,1
2,2014,3,32,0,3,0,1,0,0,0,0,0,0,1,0
2,2015,3,32,0,0,0,1,0,0,0,0,0,1,0,0
2,2017,3,40,0,5,0,1,0,0,0,0,0,1,0,0
2,2012,3,34,0,5,0,1,0,0,0,0,0,0,1,0
2,2014,3,37,0,4,0,0,0,0,0,0,1,0,1,0
4,2015,3,40,0,3,0,1,0,0,0,0,0,0,1,0
3,2017,2,34,0,2,0,0,0,0,0,1,0,0,1,1
2,2015,2,32,0,3,0,0,0,0,0,0,1,1,0,1
2,2013,3,33,0,1,0,1,0,0,0,0,0,0,1,0
2,2015,3,38,0,3,0,1,0,0,0,0,0,0,1,1
3,2017,2,41,0,3,0,0,0,0,0,1,0,0,1,1
3,2017,1,36,0,0,0,0,0,0,0,1,0,1,0,0
2,2016,3,33,0,1,0,1,0,0,0,0,0,0,1,0
2,2014,3,31,0,5,0,0,0,0,0,0,1,0,1,0
2,2013,2,34,0,2,0,0,0,0,0,0,1,1,0,1
2,2017,3,31,0,1,0,1,0,0,0,0,0,0,1,0
2,2016,2,36,0,4,0,0,0,0,0,1,0,1,0,1
2,2013,3,38,0,5,0,1,0,0,0,0,0,0,1,0
2,2015,2,39,1,1,0,0,0,0,0,0,1,1,0,1
2,2014,3,31,0,3,0,0,0,0,0,0,1,0,1,0
2,2015,3,40,0,3,0,0,0,0,0,1,0,0,1,1
2,2013,3,39,0,0,0,1,0,0,0,0,0,0,1,0
2,2015,3,32,0,4,0,1,0,0,0,0,0,1,0,0
2,2014,3,34,0,1,0,1,0,0,0,0,0,0,1,0
3,2015,3,38,0,1,0,0,0,0,0,1,0,0,1,0
2,2014,1,39,0,2,0,1,0,0,0,0,0,0,1,0
2,2014,3,39,0,5,0,1,0,0,0,0,0,0,1,0
2,2016,3,33,0,1,0,1,0,0,0,0,0,0,1,0
2,2018,2,34,0,4,0,0,0,0,0,0,1,1,0,1
2,2017,3,38,1,1,0,0,0,0,0,0,1,0,1,0
3,2017,2,33,0,2,0,0,0,0,0,1,0,0,1,0
2,2014,3,41,0,5,0,1,0,0,0,0,0,0,1,0
3,2017,1,39,0,0,0,0,0,0,0,0,1,0,1,0
3,2013,3,39,0,2,0,0,0,0,0,0,1,0,1,0
2,2014,3,41,0,5,0,1,0,0,0,0,0,0,1,0
2,2014,3,40,0,4,0,1,0,0,0,0,0,0,1,0
2,2014,3,36,0,0,0,1,0,0,0,0,0,0,1,0
2,2015,3,34,0,0,0,1,0,0,0,0,0,0,1,0
2,2013,3,32,0,5,0,1,0,0,0,0,0,0,1,1
2,2015,3,31,0,4,0,1,0,0,0,0,0,0,1,0
2,2012,3,36,1,0,0,1,0,0,0,0,0,0,1,0
3,2017,2,35,0,1,0,0,0,0,0,0,1,0,1,1
2,2017,3,32,0,2,0,1,0,0,0,0,0,0,1,0
2,2017,3,33,1,5,0,0,0,0,0,0,1,0,1,0
2,2016,3,34,0,2,0,1,0,0,0,0,0,0,1,0
2,2017,3,39,0,3,0,1,0,0,0,0,0,0,1,0
2,2018,3,38,0,0,0,1,0,0,0,0,0,0,1,1
2,2012,2,35,0,1,0,0,0,0,0,0,1,1,0,1
2,2015,2,40,1,5,0,0,0,0,0,0,1,0,1,1
2,2017,3,41,0,3,0,0,0,0,0,0,1,0,1,0
2,2016,1,33,1,3,0,1,0,0,0,0,0,1,0,0
3,2017,1,40,0,0,0,0,0,0,0,1,0,0,1,0
2,2018,3,33,0,3,0,1,0,0,0,0,0,1,0,1
2,2015,3,38,0,1,0,1,0,0,0,0,0,0,1,1
3,2017,2,32,0,2,0,1,0,0,0,0,0,0,1,0
2,2014,3,32,1,2,0,0,0,0,0,0,1,0,1,0
2,2015,3,32,0,2,0,0,0,0,0,1,0,1,0,0
2,2016,2,37,0,2,0,0,0,0,0,0,1,0,1,1
2,2015,3,40,0,5,0,1,0,0,0,0,0,1,0,0
2,2016,3,38,0,1,0,1,0,0,0,0,0,0,1,0
4,2018,3,33,0,4,0,0,0,0,0,1,0,1,0,1
3,2017,2,40,0,4,0,0,0,0,0,1,0,0,1,0
3,2017,2,35,0,2,0,0,0,0,0,1,0,0,1,0
2,2016,3,33,0,3,0,1,0,0,0,0,0,0,1,0
2,2017,3,37,0,4,0,1,0,0,0,0,0,0,1,0
2,2013,3,38,0,0,0,1,0,0,0,0,0,0,1,0
2,2018,3,32,0,2,0,1,0,0,0,0,0,0,1,1
2,2017,3,40,0,2,0,1,0,0,0,0,0,1,0,0
2,2015,3,33,0,2,0,0,0,0,0,1,0,1,0,0
2,2016,3,38,1,2,0,1,0,0,0,0,0,0,1,1
2,2013,3,34,0,5,0,1,0,0,0,0,0,0,1,0
2,2017,3,38,0,4,0,0,0,0,0,1,0,1,0,0
2,2018,2,31,0,3,0,0,0,0,0,0,1,0,1,1
2,2014,3,32,0,4,0,0,0,0,0,0,1,1,0,0
2,2013,3,35,1,1,0,1,0,0,0,0,0,0,1,0
2,2014,3,35,0,0,0,1,0,0,0,0,0,0,1,1
2,2012,3,33,0,4,0,1,0,0,0,0,0,1,0,0
2,2012,3,41,0,0,0,0,0,0,0,1,0,1,0,0
2,2015,1,31,0,3,0,0,0,0,0,0,1,1,0,1
2,2016,3,34,0,3,0,1,0,0,0,0,0,0,1,0
3,2017,2,40,0,2,0,0,0,0,0,1,0,1,0,0
3,2016,3,32,0,1,0,1,0,0,0,0,0,0,1,1
2,2012,3,36,0,5,0,1,0,0,0,0,0,0,1,0
2,2014,2,30,0,3,0,0,0,0,0,0,1,1,0,1
2,2012,3,31,0,3,0,0,0,0,0,0,1,0,1,0
2,2014,1,34,0,5,0,1,0,0,0,0,0,1,0,0
3,2013,3,30,0,2,0,0,0,0,0,1,0,1,0,1
3,2017,2,32,0,2,0,0,0,0,0,1,0,0,1,0
2,2016,3,41,0,2,0,1,0,0,0,0,0,0,1,0
3,2014,3,33,0,3,0,0,0,0,0,1,0,0,1,0
2,2013,3,33,0,0,0,1,0,0,0,0,0,1,0,1
2,2013,3,39,0,2,0,0,0,0,0,0,1,1,0,0
3,2018,3,40,0,2,0,0,0,0,0,0,1,0,1,1
2,2017,3,34,0,3,0,0,0,0,0,1,0,0,1,0
2,2016,3,41,1,5,0,0,0,0,0,0,1,0,1,0
2,2015,3,37,0,5,0,0,0,0,0,0,1,0,1,1
3,2017,3,32,0,4,0,1,0,0,0,0,0,1,0,1
2,2017,3,41,0,3,0,1,0,0,0,0,0,0,1,0
2,2018,3,34,1,2,0,1,0,0,0,0,0,1,0,1
3,2017,3,38,0,5,0,1,0,0,0,0,0,0,1,1
2,2017,3,40,0,3,0,1,0,0,0,0,0,1,0,0
3,2017,3,35,0,2,0,0,0,0,0,0,1,0,1,0
2,2015,3,31,0,1,0,0,0,0,0,0,1,0,1,0
2,2016,3,39,0,4,0,0,0,0,0,0,1,0,1,0
2,2018,3,39,0,1,0,1,0,0,0,0,0,0,1,1
2,2018,3,32,0,3,0,1,0,0,0,0,0,0,1,1
2,2015,3,38,0,5,0,1,0,0,0,0,0,1,0,0
2,2015,3,35,0,3,0,1,0,0,0,0,0,0,1,0
2,2013,1,38,0,4,0,1,0,0,0,0,0,0,1,0
2,2012,3,32,0,1,0,0,0,0,0,1,0,0,1,1
2,2014,2,37,0,5,0,0,0,0,0,0,1,0,1,1
2,2015,3,35,0,0,0,0,0,0,0,0,1,0,1,0
2,2017,3,41,0,4,0,0,0,0,0,0,1,1,0,1
3,2015,3,36,0,0,0,1,0,0,0,0,0,0,1,0
2,2017,3,35,0,2,0,1,0,0,0,0,0,0,1,0
3,2017,2,36,0,2,0,0,0,0,0,1,0,0,1,1
3,2017,1,34,0,1,0,1,0,0,0,0,0,0,1,0
2,2015,3,36,0,3,0,1,0,0,0,0,0,0,1,0
2,2017,2,33,0,3,0,0,0,0,0,0,1,0,1,0
3,2018,3,38,0,2,0,0,0,0,0,1,0,0,1,1
4,2013,3,35,1,3,0,0,0,0,0,1,0,1,0,1
2,2015,2,37,0,3,0,0,0,0,0,1,0,0,1,1
2,2017,3,31,0,0,0,1,0,0,0,0,0,0,1,0
2,2017,2,40,0,2,0,0,0,0,0,0,1,1,0,1
2,2015,3,32,0,3,0,0,0,0,0,0,1,1,0,1
2,2015,3,35,1,2,0,1,0,0,0,0,0,0,1,0
2,2012,3,38,1,0,0,1,0,0,0,0,0,0,1,0
2,2015,2,36,0,0,0,0,0,0,0,0,1,1,0,1
3,2015,3,36,0,3,0,0,0,0,0,0,1,0,1,0
3,2014,3,32,0,5,0,0,0,0,0,1,0,1,0,0
2,2018,2,37,0,0,0,0,0,0,0,0,1,1,0,1
2,2018,3,35,0,0,0,0,0,0,0,0,1,1,0,1
2,2015,1,36,0,4,0,0,0,0,0,0,1,1,0,1
2,2015,2,34,1,5,0,0,0,0,0,1,0,1,0,1
3,2017,2,35,0,0,0,0,0,0,0,1,0,1,0,0
3,2017,2,38,0,5,0,0,0,0,0,1,0,1,0,0
2,2015,2,39,0,5,0,0,0,0,0,0,1,1,0,1
2,2012,2,32,0,5,0,0,0,0,0,0,1,0,1,1
2,2015,3,39,0,2,0,1,0,0,0,0,0,0,1,0
2,2015,3,39,0,2,0,1,0,0,0,0,0,0,1,1
3,2017,2,37,0,2,0,0,0,0,0,0,1,0,1,0
2,2015,3,32,0,5,0,1,0,0,0,0,0,1,0,0
2,2017,2,38,0,0,0,0,0,0,0,1,0,0,1,0
2,2012,2,36,0,5,0,0,0,0,0,0,1,1,0,1
3,2016,1,37,0,2,0,1,0,0,0,0,0,0,1,1
2,2017,3,32,0,4,0,0,0,0,0,0,1,0,1,0
3,2014,3,37,0,2,0,0,0,0,0,1,0,0,1,0
2,2016,3,33,0,2,0,0,0,0,0,1,0,0,1,0
2,2016,3,39,0,4,0,1,0,0,0,0,0,0,1,0
2,2012,3,35,0,1,0,1,0,0,0,0,0,0,1,1
3,2015,3,39,0,5,0,0,0,0,0,0,1,0,1,0
2,2015,3,34,1,0,0,1,0,0,0,0,0,0,1,0
3,2017,2,33,0,4,0,0,0,0,0,1,0,0,1,0
2,2012,3,33,0,1,0,1,0,0,0,0,0,0,1,0
2,2015,3,31,0,0,0,0,0,0,0,1,0,0,1,0
4,2016,3,31,0,4,0,0,0,0,0,0,1,1,0,0
2,2015,3,37,0,4,0,1,0,0,0,0,0,1,0,0
2,2012,3,33,0,2,0,1,0,0,0,0,0,0,1,0
2,2017,3,31,0,0,0,0,0,0,0,0,1,0,1,0
2,2014,3,41,0,2,0,1,0,0,0,0,0,0,1,0
3,2017,2,39,0,2,0,0,0,0,0,0,1,0,1,0
3,2013,3,32,0,2,0,0,0,0,0,1,0,0,1,0
2,2016,3,37,0,3,0,0,0,0,0,0,1,0,1,0
2,2014,3,37,0,1,0,1,0,0,0,0,0,0,1,0
2,2017,2,34,0,3,0,0,0,0,0,0,1,1,0,1
2,2017,2,31,0,2,0,0,0,0,0,1,0,0,1,0
2,2014,2,34,1,1,0,0,0,0,0,0,1,1,0,1
2,2012,3,38,0,5,0,1,0,0,0,0,0,1,0,0
2,2013,3,37,0,1,0,1,0,0,0,0,0,1,0,0
2,2015,1,34,0,3,0,0,0,0,0,0,1,1,0,1
2,2015,3,30,0,2,0,1,0,0,0,0,0,0,1,0
2,2016,3,37,0,4,0,1,0,0,0,0,0,0,1,0
2,2016,3,41,0,4,0,1,0,0,0,0,0,0,1,0
2,2012,1,38,0,1,0,1,0,0,0,0,0,1,0,0
2,2016,3,40,0,5,0,0,0,0,0,0,1,0,1,0
2,2017,3,33,0,1,0,0,0,0,0,1,0,1,0,1
2,2016,3,33,0,1,0,0,0,0,0,1,0,0,1,0
3,2013,3,37,1,2,0,0,0,0,0,1,0,0,1,0
2,2017,2,36,0,2,0,0,0,0,0,1,0,1,0,0
2,2012,3,36,0,5,0,1,0,0,0,0,0,1,0,0
2,2015,3,41,0,1,0,1,0,0,0,0,0,0,1,0
3,2014,3,40,0,5,0,0,0,0,0,1,0,0,1,0
2,2016,3,36,0,0,0,1,0,0,0,0,0,1,0,0
3,2017,2,41,1,2,0,1,0,0,0,0,0,0,1,1
2,2015,3,33,0,5,0,0,0,0,0,0,1,0,1,0
3,2017,2,37,0,2,0,0,0,0,0,1,0,1,0,0
2,2017,2,33,0,0,0,0,0,0,0,1,0,0,1,0
2,2014,3,40,0,4,0,1,0,0,0,0,0,1,0,0
3,2018,3,36,0,2,0,0,0,0,0,1,0,0,1,1
2,2018,3,40,1,3,0,1,0,0,0,0,0,0,1,1
3,2018,3,40,0,2,0,1,0,0,0,0,0,0,1,1
2,2014,3,34,0,3,0,1,0,0,0,0,0,0,1,0
2,2012,3,39,0,5,0,0,0,0,0,0,1,0,1,0
2,2017,2,33,0,1,0,0,0,0,0,0,1,0,1,1
2,2016,3,37,0,2,0,1,0,0,0,0,0,0,1,0
2,2012,3,40,0,3,0,0,0,0,0,1,0,0,1,0
2,2018,3,38,0,1,0,1,0,0,0,0,0,0,1,1
2,2016,3,40,1,1,0,1,0,0,0,0,0,0,1,0
2,2014,3,38,0,0,0,0,0,0,0,1,0,1,0,0
2,2016,3,34,1,1,0,1,0,0,0,0,0,0,1,0
3,2016,3,37,0,3,0,0,0,0,0,1,0,1,0,1
2,2015,3,40,0,5,0,1,0,0,0,0,0,0,1,0
2,2015,3,40,0,1,0,0,0,0,0,1,0,1,0,0
3,2016,3,37,0,2,0,1,0,0,0,0,0,0,1,1
2,2016,2,37,0,3,0,0,0,0,0,0,1,1,0,1
2,2013,3,32,0,1,0,0,0,0,0,0,1,0,1,0
3,2017,1,35,0,5,0,0,0,0,0,1,0,0,1,0
2,2016,1,38,1,3,0,1,0,0,0,0,0,0,1,0
2,2017,3,34,0,1,0,0,0,0,0,0,1,1,0,0
2,2014,3,32,0,2,0,1,0,0,0,0,0,0,1,1
2,2013,3,37,0,2,0,1,0,0,0,0,0,0,1,0
2,2017,2,37,0,4,0,0,0,0,0,1,0,0,1,0
2,2014,3,35,0,2,0,1,0,0,0,0,0,0,1,0
2,2016,3,40,0,0,0,1,0,0,0,0,0,0,1,0
2,2012,3,40,1,2,0,1,0,0,0,0,0,0,1,0
