weekstatus,day_of_week,load_type,lagging_current_reactive_power_kvarh,leading_current_reactive_power_kvarh,co2_tco2_,lagging_current_power_factor,leading_current_power_factor,nsm,usage_kwh
Weekday,Monday,Medium_Load,0.0,23.44,0.0,100.0,25.53,77400,6.19
Weekday,Monday,Medium_Load,0.0,20.52,0.0,100.0,19.78,78300,4.14
Weekday,Monday,Medium_Load,0.0,16.38,0.0,100.0,24.5,79200,4.14
Weekday,Monday,Medium_Load,2.02,9.07,0.0,88.89,39.67,80100,3.92
Weekday,Monday,Medium_Load,5.62,0.0,0.0,55.81,100.0,81000,3.78
Weekday,Monday,Medium_Load,5.58,0.0,0.0,55.68,100.0,81900,3.74
Weekday,Monday,Medium_Load,5.54,0.0,0.0,55.64,100.0,82800,3.71
Weekday,Monday,Light_Load,5.18,0.0,0.0,57.81,100.0,83700,3.67
Weekday,Monday,Light_Load,5.04,0.0,0.0,59.28,100.0,84600,3.71
Weekday,Monday,Light_Load,5.0,0.0,0.0,58.86,100.0,85500,3.64
Weekday,Monday,Light_Load,5.11,0.0,0.0,58.33,100.0,0,3.67
Weekday,Tuesday,Light_Load,5.0,0.0,0.0,58.86,100.0,900,3.64
Weekday,Tuesday,Light_Load,6.01,0.0,0.0,55.41,100.0,1800,4.0
Weekday,Tuesday,Light_Load,7.85,0.0,0.0,51.53,100.0,2700,4.72
Weekday,Tuesday,Light_Load,6.37,0.0,0.0,54.12,100.0,3600,4.1
Weekday,Tuesday,Light_Load,5.4,0.0,0.0,53.06,100.0,4500,3.38
Weekday,Tuesday,Light_Load,5.4,0.0,0.0,49.79,100.0,5400,3.1
Weekday,Tuesday,Light_Load,5.33,0.0,0.0,49.3,100.0,6300,3.02
Weekday,Tuesday,Light_Load,5.51,0.0,0.0,49.03,100.0,7200,3.1
Weekday,Tuesday,Light_Load,5.36,0.0,0.0,50.43,100.0,8100,3.13
Weekday,Tuesday,Light_Load,5.51,0.0,0.0,49.03,100.0,9000,3.1
Weekday,Tuesday,Light_Load,5.72,0.0,0.0,48.0,100.0,9900,3.13
Weekday,Tuesday,Light_Load,5.47,0.0,0.0,49.31,100.0,10800,3.1
Weekday,Tuesday,Light_Load,5.72,0.0,0.0,48.0,100.0,11700,3.13
Weekday,Tuesday,Light_Load,5.76,0.0,0.0,48.22,100.0,12600,3.17
Weekday,Tuesday,Light_Load,5.72,0.0,0.0,48.0,100.0,13500,3.13
Weekday,Tuesday,Light_Load,5.4,0.0,0.0,49.79,100.0,14400,3.1
Weekday,Tuesday,Light_Load,5.58,0.0,0.0,48.56,100.0,15300,3.1
Weekday,Tuesday,Light_Load,5.72,0.0,0.0,47.65,100.0,16200,3.1
Weekday,Tuesday,Light_Load,5.62,0.0,0.0,48.3,100.0,17100,3.1
Weekday,Tuesday,Light_Load,5.65,0.0,0.0,48.46,100.0,18000,3.13
Weekday,Tuesday,Light_Load,5.76,0.0,0.0,47.75,100.0,18900,3.13
Weekday,Tuesday,Light_Load,5.44,0.0,0.0,52.44,100.0,19800,3.35
Weekday,Tuesday,Light_Load,5.36,0.0,0.0,55.33,100.0,20700,3.56
Weekday,Tuesday,Light_Load,5.8,0.0,0.0,47.14,100.0,21600,3.1
Weekday,Tuesday,Light_Load,5.72,0.0,0.0,47.65,100.0,22500,3.1
Weekday,Tuesday,Light_Load,6.05,0.0,0.0,52.28,100.0,23400,3.71
Weekday,Tuesday,Light_Load,5.9,0.0,0.0,48.13,100.0,24300,3.24
Weekday,Tuesday,Light_Load,5.4,0.0,0.0,48.44,100.0,25200,2.99
Weekday,Tuesday,Light_Load,5.08,0.0,0.0,51.6,100.0,26100,3.06
Weekday,Tuesday,Light_Load,5.0,0.0,0.0,54.38,100.0,27000,3.24
Weekday,Tuesday,Light_Load,5.0,0.0,0.0,54.85,100.0,27900,3.28
Weekday,Tuesday,Light_Load,4.57,0.0,0.0,58.31,100.0,28800,3.28
Weekday,Tuesday,Light_Load,48.46,0.0,0.03,82.12,100.0,29700,69.73
Weekday,Tuesday,Light_Load,80.24,0.0,0.05,82.07,100.0,30600,115.24
Weekday,Tuesday,Light_Load,73.8,0.0,0.04,74.01,100.0,31500,81.22
Weekday,Tuesday,Light_Load,34.24,0.0,0.03,86.59,100.0,32400,59.26
Weekday,Tuesday,Medium_Load,29.99,0.0,0.03,89.23,100.0,33300,59.29
Weekday,Tuesday,Medium_Load,27.07,0.0,0.03,91.22,100.0,34200,60.26
Weekday,Tuesday,Medium_Load,19.51,0.0,0.02,93.61,100.0,35100,51.91
Weekday,Tuesday,Medium_Load,20.92,0.0,0.03,93.97,100.0,36000,57.49
Weekday,Tuesday,Maximum_Load,17.82,0.0,0.02,93.27,100.0,36900,46.08
Weekday,Tuesday,Maximum_Load,16.38,0.0,0.02,93.81,100.0,37800,44.35
Weekday,Tuesday,Maximum_Load,19.58,0.0,0.02,92.01,100.0,38700,46.01
Weekday,Tuesday,Maximum_Load,22.9,0.0,0.02,92.1,100.0,39600,54.14
Weekday,Tuesday,Maximum_Load,51.41,0.0,0.03,76.64,100.0,40500,61.34
Weekday,Tuesday,Maximum_Load,36.0,0.0,0.02,80.9,100.0,41400,49.54
Weekday,Tuesday,Maximum_Load,42.48,0.0,0.03,81.96,100.0,42300,60.77
Weekday,Tuesday,Maximum_Load,31.14,0.0,0.02,82.59,100.0,43200,45.61
Weekday,Tuesday,Medium_Load,1.12,11.23,0.01,99.85,87.61,44100,20.41
Weekday,Tuesday,Medium_Load,0.0,25.49,0.0,100.0,18.47,45000,4.79
Weekday,Tuesday,Medium_Load,0.0,25.02,0.0,100.0,18.23,45900,4.64
Weekday,Tuesday,Medium_Load,0.0,24.91,0.0,100.0,18.62,46800,4.72
Weekday,Tuesday,Maximum_Load,10.51,3.28,0.02,96.57,99.65,47700,39.06
Weekday,Tuesday,Maximum_Load,16.27,0.0,0.02,94.6,100.0,48600,47.48
Weekday,Tuesday,Maximum_Load,13.9,0.0,0.02,96.44,100.0,49500,50.69
Weekday,Tuesday,Maximum_Load,18.18,0.0,0.03,95.97,100.0,50400,62.1
Weekday,Tuesday,Maximum_Load,30.89,0.0,0.05,95.72,100.0,51300,102.13
Weekday,Tuesday,Maximum_Load,22.97,0.0,0.04,96.2,100.0,52200,80.93
Weekday,Tuesday,Maximum_Load,26.64,0.0,0.04,96.19,100.0,53100,93.74
Weekday,Tuesday,Maximum_Load,25.92,0.0,0.04,96.25,100.0,54000,91.91
Weekday,Tuesday,Maximum_Load,14.83,0.0,0.03,96.62,100.0,54900,55.55
Weekday,Tuesday,Maximum_Load,35.93,0.0,0.05,95.12,100.0,55800,110.77
Weekday,Tuesday,Maximum_Load,31.36,0.0,0.04,94.58,100.0,56700,91.3
Weekday,Tuesday,Maximum_Load,18.36,0.0,0.03,96.08,100.0,57600,63.61
Weekday,Tuesday,Maximum_Load,17.6,0.0,0.03,96.8,100.0,58500,67.9
Weekday,Tuesday,Maximum_Load,22.39,0.0,0.03,95.11,100.0,59400,68.98
Weekday,Tuesday,Maximum_Load,28.73,0.0,0.04,94.85,100.0,60300,86.0
Weekday,Tuesday,Maximum_Load,26.24,0.0,0.04,94.67,100.0,61200,77.11
Weekday,Tuesday,Medium_Load,22.75,0.0,0.03,94.61,100.0,62100,66.46
Weekday,Tuesday,Medium_Load,20.77,0.58,0.04,96.98,100.0,63000,82.62
Weekday,Tuesday,Medium_Load,0.0,7.7,0.01,100.0,97.25,63900,32.18
Weekday,Tuesday,Medium_Load,0.0,7.27,0.01,100.0,97.47,64800,31.72
Weekday,Tuesday,Medium_Load,25.56,0.54,0.03,91.67,100.0,65700,58.64
Weekday,Tuesday,Medium_Load,43.56,0.0,0.04,88.68,100.0,66600,83.59
Weekday,Tuesday,Medium_Load,35.5,0.0,0.04,93.86,100.0,67500,96.55
Weekday,Tuesday,Medium_Load,52.96,0.0,0.05,90.52,100.0,68400,112.82
Weekday,Tuesday,Medium_Load,30.24,0.0,0.03,90.16,100.0,69300,63.04
Weekday,Tuesday,Medium_Load,30.82,0.0,0.05,95.54,100.0,70200,99.65
Weekday,Tuesday,Medium_Load,48.74,0.0,0.05,91.94,100.0,71100,113.9
Weekday,Tuesday,Medium_Load,41.18,0.0,0.04,88.64,100.0,72000,78.84
Weekday,Tuesday,Medium_Load,30.42,0.0,0.05,95.75,100.0,72900,101.02
Weekday,Tuesday,Medium_Load,24.05,0.0,0.04,95.71,100.0,73800,79.42
Weekday,Tuesday,Medium_Load,25.06,0.0,0.04,95.56,100.0,74700,81.25
Weekday,Tuesday,Medium_Load,13.68,6.84,0.03,97.01,99.23,75600,54.65
Weekday,Tuesday,Medium_Load,0.0,24.84,0.0,100.0,21.09,76500,5.36
Weekday,Tuesday,Medium_Load,0.0,16.92,0.0,100.0,22.79,77400,3.96
Weekday,Tuesday,Medium_Load,0.0,19.58,0.0,100.0,19.63,78300,3.92
Weekday,Tuesday,Medium_Load,0.0,17.6,0.0,100.0,21.58,79200,3.89
Weekday,Tuesday,Medium_Load,1.94,5.98,0.0,88.62,52.72,80100,3.71
Weekday,Tuesday,Medium_Load,4.54,0.0,0.0,61.38,100.0,81000,3.53
Weekday,Tuesday,Medium_Load,4.57,0.0,0.0,61.88,100.0,81900,3.6
Weekday,Tuesday,Medium_Load,4.46,0.0,0.0,61.63,100.0,82800,3.49
Weekday,Tuesday,Light_Load,4.25,0.0,0.0,62.69,100.0,83700,3.42
Weekday,Tuesday,Light_Load,4.14,0.0,0.0,64.13,100.0,84600,3.46
Weekday,Tuesday,Light_Load,4.14,0.0,0.0,63.69,100.0,85500,3.42
Weekday,Tuesday,Light_Load,4.03,0.0,0.0,64.7,100.0,0,3.42
Weekday,Wednesday,Light_Load,4.18,0.0,0.0,62.88,100.0,900,3.38
Weekday,Wednesday,Light_Load,4.46,0.0,0.0,61.3,100.0,1800,3.46
Weekday,Wednesday,Light_Load,4.86,0.0,0.0,55.47,100.0,2700,3.24
Weekday,Wednesday,Light_Load,4.82,0.0,0.0,50.76,100.0,3600,2.84
Weekday,Wednesday,Light_Load,4.72,0.0,0.0,52.09,100.0,4500,2.88
Weekday,Wednesday,Light_Load,4.82,0.0,0.0,51.81,100.0,5400,2.92
Weekday,Wednesday,Light_Load,4.75,0.0,0.0,54.65,100.0,6300,3.1
Weekday,Wednesday,Light_Load,5.18,0.0,0.0,55.54,100.0,7200,3.46
Weekday,Wednesday,Light_Load,4.79,0.0,0.0,51.53,100.0,8100,2.88
Weekday,Wednesday,Light_Load,4.9,0.0,0.0,50.15,100.0,9000,2.84
Weekday,Wednesday,Light_Load,4.72,0.0,0.0,52.09,100.0,9900,2.88
Weekday,Wednesday,Light_Load,4.61,0.0,0.0,52.45,100.0,10800,2.84
Weekday,Wednesday,Light_Load,4.82,0.0,0.0,51.29,100.0,11700,2.88
Weekday,Wednesday,Light_Load,4.93,0.0,0.0,50.44,100.0,12600,2.88
Weekday,Wednesday,Light_Load,4.57,0.0,0.0,57.36,100.0,13500,3.2
Weekday,Wednesday,Light_Load,4.54,0.0,0.0,57.25,100.0,14400,3.17
Weekday,Wednesday,Light_Load,4.68,0.0,0.0,52.41,100.0,15300,2.88
Weekday,Wednesday,Light_Load,4.79,0.0,0.0,52.05,100.0,16200,2.92
Weekday,Wednesday,Light_Load,4.75,0.0,0.0,51.85,100.0,17100,2.88
Weekday,Wednesday,Light_Load,4.93,0.0,0.0,50.44,100.0,18000,2.88
Weekday,Wednesday,Light_Load,4.93,0.0,0.0,49.92,100.0,18900,2.84
Weekday,Wednesday,Light_Load,5.04,0.0,0.0,50.13,100.0,19800,2.92
Weekday,Wednesday,Light_Load,5.15,0.0,0.0,48.29,100.0,20700,2.84
Weekday,Wednesday,Light_Load,5.11,0.0,0.0,49.1,100.0,21600,2.88
Weekday,Wednesday,Light_Load,5.11,0.0,0.0,49.1,100.0,22500,2.88
Weekday,Wednesday,Light_Load,5.54,0.0,0.0,52.08,100.0,23400,3.38
Weekday,Wednesday,Light_Load,5.51,0.0,0.0,50.22,100.0,24300,3.2
Weekday,Wednesday,Light_Load,5.15,0.0,0.0,49.7,100.0,25200,2.95
Weekday,Wednesday,Light_Load,5.18,0.0,0.0,49.99,100.0,26100,2.99
Weekday,Wednesday,Light_Load,5.18,0.0,0.0,54.65,100.0,27000,3.38
Weekday,Wednesday,Light_Load,4.97,0.0,0.0,60.54,100.0,27900,3.78
Weekday,Wednesday,Light_Load,4.64,0.0,0.0,62.04,100.0,28800,3.67
Weekday,Wednesday,Light_Load,33.12,0.0,0.02,72.34,100.0,29700,34.7
Weekday,Wednesday,Light_Load,54.47,0.0,0.03,71.83,100.0,30600,56.23
Weekday,Wednesday,Light_Load,60.95,0.0,0.03,76.16,100.0,31500,71.64
Weekday,Wednesday,Light_Load,34.27,0.0,0.03,91.16,100.0,32400,76.0
Weekday,Wednesday,Medium_Load,35.06,0.0,0.04,92.72,100.0,33300,86.76
Weekday,Wednesday,Medium_Load,29.81,0.0,0.04,94.08,100.0,34200,82.73
Weekday,Wednesday,Medium_Load,17.17,0.0,0.02,94.94,100.0,35100,51.91
Weekday,Wednesday,Medium_Load,21.1,0.0,0.03,95.19,100.0,36000,65.56
Weekday,Wednesday,Maximum_Load,24.55,0.0,0.04,95.95,100.0,36900,83.59
Weekday,Wednesday,Maximum_Load,13.1,0.0,0.02,96.07,100.0,37800,45.36
Weekday,Wednesday,Maximum_Load,24.16,0.0,0.04,95.58,100.0,38700,78.55
Weekday,Wednesday,Maximum_Load,20.48,0.0,0.03,96.27,100.0,39600,72.83
Weekday,Wednesday,Maximum_Load,49.68,0.0,0.05,90.42,100.0,40500,105.16
Weekday,Wednesday,Maximum_Load,32.76,0.0,0.03,87.81,100.0,41400,60.12
Weekday,Wednesday,Maximum_Load,33.34,0.0,0.03,87.9,100.0,42300,61.45
Weekday,Wednesday,Maximum_Load,17.32,0.72,0.02,94.83,99.99,43200,51.77
Weekday,Wednesday,Medium_Load,0.0,11.34,0.0,100.0,56.92,44100,7.85
Weekday,Wednesday,Medium_Load,0.0,19.15,0.0,100.0,37.47,45000,7.74
Weekday,Wednesday,Medium_Load,0.0,16.31,0.0,100.0,42.56,45900,7.67
Weekday,Wednesday,Medium_Load,0.0,21.85,0.0,100.0,33.39,46800,7.74
Weekday,Wednesday,Maximum_Load,0.0,23.04,0.0,100.0,32.51,47700,7.92
Weekday,Wednesday,Maximum_Load,0.0,22.86,0.0,100.0,35.5,48600,8.68
Weekday,Wednesday,Maximum_Load,0.0,23.36,0.0,100.0,31.31,49500,7.7
Weekday,Wednesday,Maximum_Load,0.0,23.15,0.0,100.0,30.78,50400,7.49
Weekday,Wednesday,Maximum_Load,0.0,23.04,0.0,100.0,30.92,51300,7.49
Weekday,Wednesday,Maximum_Load,0.0,23.15,0.0,100.0,30.78,52200,7.49
Weekday,Wednesday,Maximum_Load,0.0,23.15,0.0,100.0,30.63,53100,7.45
Weekday,Wednesday,Maximum_Load,0.0,23.22,0.0,100.0,30.29,54000,7.38
Weekday,Wednesday,Maximum_Load,0.0,22.97,0.0,100.0,30.59,54900,7.38
Weekday,Wednesday,Maximum_Load,0.0,23.94,0.0,100.0,14.59,55800,3.53
Weekday,Wednesday,Maximum_Load,0.0,25.13,0.0,100.0,14.18,56700,3.6
Weekday,Wednesday,Maximum_Load,0.0,21.02,0.0,100.0,16.88,57600,3.6
Weekday,Wednesday,Maximum_Load,0.0,17.71,0.0,100.0,19.92,58500,3.6
Weekday,Wednesday,Maximum_Load,0.0,17.5,0.0,100.0,20.52,59400,3.67
Weekday,Wednesday,Maximum_Load,0.0,19.48,0.0,100.0,17.29,60300,3.42
Weekday,Wednesday,Maximum_Load,0.0,16.88,0.0,100.0,17.61,61200,3.02
Weekday,Wednesday,Medium_Load,0.0,16.78,0.0,100.0,17.94,62100,3.06
Weekday,Wednesday,Medium_Load,0.0,16.78,0.0,100.0,17.94,63000,3.06
Weekday,Wednesday,Medium_Load,0.0,16.6,0.0,100.0,18.36,63900,3.1
Weekday,Wednesday,Medium_Load,0.0,17.06,0.0,100.0,19.88,64800,3.46
Weekday,Wednesday,Medium_Load,0.0,7.31,0.0,100.0,43.78,65700,3.56
Weekday,Wednesday,Medium_Load,0.0,4.39,0.0,100.0,56.29,66600,2.99
Weekday,Wednesday,Medium_Load,0.0,11.7,0.0,100.0,24.45,67500,2.95
Weekday,Wednesday,Medium_Load,0.0,16.88,0.0,100.0,17.61,68400,3.02
Weekday,Wednesday,Medium_Load,0.0,16.88,0.0,100.0,17.61,69300,3.02
Weekday,Wednesday,Medium_Load,0.0,16.96,0.0,100.0,17.98,70200,3.1
Weekday,Wednesday,Medium_Load,0.0,17.06,0.0,100.0,17.43,71100,3.02
Weekday,Wednesday,Medium_Load,0.0,17.89,0.0,100.0,17.61,72000,3.2
Weekday,Wednesday,Medium_Load,0.0,23.9,0.0,100.0,14.73,72900,3.56
Weekday,Wednesday,Medium_Load,0.0,17.17,0.0,100.0,17.32,73800,3.02
Weekday,Wednesday,Medium_Load,0.0,17.17,0.0,100.0,17.32,74700,3.02
Weekday,Wednesday,Medium_Load,0.0,17.06,0.0,100.0,17.88,75600,3.1
Weekday,Wednesday,Medium_Load,0.0,17.06,0.0,100.0,17.65,76500,3.06
Weekday,Wednesday,Medium_Load,0.0,16.99,0.0,100.0,17.73,77400,3.06
Weekday,Wednesday,Medium_Load,0.0,16.88,0.0,100.0,18.06,78300,3.1
Weekday,Wednesday,Medium_Load,0.0,16.99,0.0,100.0,17.73,79200,3.06
Weekday,Wednesday,Medium_Load,0.97,10.33,0.0,95.12,27.8,80100,2.99
Weekday,Wednesday,Medium_Load,4.39,0.0,0.0,54.32,100.0,81000,2.84
Weekday,Wednesday,Medium_Load,4.5,0.0,0.0,54.83,100.0,81900,2.95
Weekday,Wednesday,Medium_Load,4.72,0.0,0.0,58.67,100.0,82800,3.42
Weekday,Wednesday,Light_Load,4.18,0.0,0.0,57.27,100.0,83700,2.92
Weekday,Wednesday,Light_Load,3.96,0.0,0.0,57.32,100.0,84600,2.77
Weekday,Wednesday,Light_Load,4.18,0.0,0.0,56.2,100.0,85500,2.84
Weekday,Wednesday,Light_Load,4.39,0.0,0.0,54.32,100.0,0,2.84
Weekday,Thursday,Light_Load,4.21,0.0,0.0,58.29,100.0,900,3.02
Weekday,Thursday,Light_Load,4.03,0.0,0.0,64.7,100.0,1800,3.42
Weekday,Thursday,Light_Load,4.32,0.0,0.0,54.93,100.0,2700,2.84
Weekday,Thursday,Light_Load,4.36,0.0,0.0,54.17,100.0,3600,2.81
Weekday,Thursday,Light_Load,4.21,0.0,0.0,56.46,100.0,4500,2.88
Weekday,Thursday,Light_Load,4.18,0.0,0.0,55.79,100.0,5400,2.81
Weekday,Thursday,Light_Load,4.14,0.0,0.0,55.61,100.0,6300,2.77
Weekday,Thursday,Light_Load,4.21,0.0,0.0,55.92,100.0,7200,2.84
Weekday,Thursday,Light_Load,4.32,0.0,0.0,54.93,100.0,8100,2.84
Weekday,Thursday,Light_Load,4.21,0.0,0.0,55.52,100.0,9000,2.81
Weekday,Thursday,Light_Load,4.25,0.0,0.0,56.1,100.0,9900,2.88
Weekday,Thursday,Light_Load,4.14,0.0,0.0,57.11,100.0,10800,2.88
Weekday,Thursday,Light_Load,4.57,0.0,0.0,59.92,100.0,11700,3.42
Weekday,Thursday,Light_Load,4.25,0.0,0.0,57.54,100.0,12600,2.99
Weekday,Thursday,Light_Load,4.25,0.0,0.0,55.15,100.0,13500,2.81
Weekday,Thursday,Light_Load,4.28,0.0,0.0,55.29,100.0,14400,2.84
Weekday,Thursday,Light_Load,4.43,0.0,0.0,55.03,100.0,15300,2.92
Weekday,Thursday,Light_Load,4.46,0.0,0.0,53.71,100.0,16200,2.84
Weekday,Thursday,Light_Load,4.1,0.0,0.0,61.17,100.0,17100,3.17
Weekday,Thursday,Light_Load,4.1,0.0,0.0,62.82,100.0,18000,3.31
Weekday,Thursday,Light_Load,4.5,0.0,0.0,52.97,100.0,18900,2.81
Weekday,Thursday,Light_Load,4.57,0.0,0.0,52.78,100.0,19800,2.84
Weekday,Thursday,Light_Load,4.68,0.0,0.0,51.88,100.0,20700,2.84
Weekday,Thursday,Light_Load,4.54,0.0,0.0,53.03,100.0,21600,2.84
Weekday,Thursday,Light_Load,4.5,0.0,0.0,52.42,100.0,22500,2.77
Weekday,Thursday,Light_Load,4.5,0.0,0.0,52.97,100.0,23400,2.81
Weekday,Thursday,Light_Load,4.61,0.0,0.0,52.05,100.0,24300,2.81
Weekday,Thursday,Light_Load,4.5,0.0,0.0,53.37,100.0,25200,2.84
Weekday,Thursday,Light_Load,4.14,0.0,0.0,58.03,100.0,26100,2.95
Weekday,Thursday,Light_Load,4.46,0.0,0.0,59.6,100.0,27000,3.31
Weekday,Thursday,Light_Load,4.28,0.0,0.0,61.64,100.0,27900,3.35
Weekday,Thursday,Light_Load,5.87,0.0,0.0,59.63,100.0,28800,4.36
Weekday,Thursday,Light_Load,53.03,0.0,0.04,83.43,100.0,29700,80.24
Weekday,Thursday,Light_Load,67.93,0.0,0.05,85.72,100.0,30600,113.08
Weekday,Thursday,Light_Load,56.23,0.0,0.04,82.9,100.0,31500,83.34
Weekday,Thursday,Light_Load,27.68,0.0,0.03,93.87,100.0,32400,75.38
Weekday,Thursday,Medium_Load,16.96,0.0,0.03,96.2,100.0,33300,59.76
Weekday,Thursday,Medium_Load,16.99,0.0,0.03,95.47,100.0,34200,54.54
Weekday,Thursday,Medium_Load,20.77,0.0,0.03,94.19,100.0,35100,58.25
Weekday,Thursday,Medium_Load,12.89,0.0,0.02,96.23,100.0,36000,45.58
Weekday,Thursday,Maximum_Load,14.69,0.0,0.02,95.26,100.0,36900,46.01
Weekday,Thursday,Maximum_Load,21.1,0.0,0.03,93.66,100.0,37800,56.41
Weekday,Thursday,Maximum_Load,28.04,0.0,0.04,95.72,100.0,38700,92.74
Weekday,Thursday,Maximum_Load,22.07,0.0,0.04,96.33,100.0,39600,79.24
Weekday,Thursday,Maximum_Load,42.34,0.0,0.05,92.62,100.0,40500,104.04
Weekday,Thursday,Maximum_Load,37.73,0.0,0.04,90.85,100.0,41400,82.04
Weekday,Thursday,Maximum_Load,45.36,0.0,0.05,91.67,100.0,42300,104.04
Weekday,Thursday,Maximum_Load,53.42,0.0,0.05,87.98,100.0,43200,98.86
Weekday,Thursday,Medium_Load,7.88,10.73,0.01,91.18,85.25,44100,17.5
Weekday,Thursday,Medium_Load,0.0,20.56,0.0,100.0,32.48,45000,7.06
Weekday,Thursday,Medium_Load,0.0,19.69,0.0,100.0,32.51,45900,6.77
Weekday,Thursday,Medium_Load,0.0,20.05,0.0,100.0,31.69,46800,6.7
Weekday,Thursday,Maximum_Load,0.0,20.63,0.0,100.0,29.97,47700,6.48
Weekday,Thursday,Maximum_Load,0.0,20.88,0.0,100.0,33.16,48600,7.34
Weekday,Thursday,Maximum_Load,0.0,21.38,0.0,100.0,32.79,49500,7.42
Weekday,Thursday,Maximum_Load,0.0,21.28,0.0,100.0,32.33,50400,7.27
Weekday,Thursday,Maximum_Load,1.84,9.76,0.01,99.66,91.5,51300,22.14
Weekday,Thursday,Maximum_Load,20.63,0.0,0.03,96.37,100.0,52200,74.45
Weekday,Thursday,Maximum_Load,27.94,0.0,0.04,96.1,100.0,53100,97.06
Weekday,Thursday,Maximum_Load,25.52,0.0,0.03,91.19,100.0,54000,56.7
Weekday,Thursday,Maximum_Load,30.46,0.0,0.03,88.48,100.0,54900,57.85
Weekday,Thursday,Maximum_Load,37.73,0.0,0.03,86.37,100.0,55800,64.66
Weekday,Thursday,Maximum_Load,36.72,0.0,0.03,86.52,100.0,56700,63.36
Weekday,Thursday,Maximum_Load,26.06,0.0,0.03,92.23,100.0,57600,62.17
Weekday,Thursday,Maximum_Load,21.28,0.0,0.03,93.74,100.0,58500,57.28
Weekday,Thursday,Maximum_Load,15.7,0.0,0.02,95.08,100.0,59400,48.17
Weekday,Thursday,Maximum_Load,23.22,0.0,0.02,90.59,100.0,60300,49.68
Weekday,Thursday,Maximum_Load,34.31,0.0,0.03,85.97,100.0,61200,57.74
Weekday,Thursday,Medium_Load,45.94,0.0,0.03,84.3,100.0,62100,72.0
Weekday,Thursday,Medium_Load,40.68,0.47,0.03,84.58,100.0,63000,64.48
Weekday,Thursday,Medium_Load,0.0,6.84,0.01,100.0,97.5,63900,30.02
Weekday,Thursday,Medium_Load,0.0,6.41,0.01,100.0,97.86,64800,30.49
Weekday,Thursday,Medium_Load,21.49,1.44,0.02,87.61,99.93,65700,39.06
Weekday,Thursday,Medium_Load,49.5,0.0,0.03,75.0,100.0,66600,56.12
Weekday,Thursday,Medium_Load,54.68,0.0,0.04,82.12,100.0,67500,78.7
Weekday,Thursday,Medium_Load,32.29,0.0,0.03,88.08,100.0,68400,60.08
Weekday,Thursday,Medium_Load,37.22,0.0,0.03,86.06,100.0,69300,62.89
Weekday,Thursday,Medium_Load,25.16,0.0,0.02,89.32,100.0,70200,49.97
Weekday,Thursday,Medium_Load,27.61,0.0,0.02,88.28,100.0,71100,51.88
Weekday,Thursday,Medium_Load,32.15,0.0,0.02,86.09,100.0,72000,54.4
Weekday,Thursday,Medium_Load,34.13,0.0,0.02,84.75,100.0,72900,54.5
Weekday,Thursday,Medium_Load,15.66,0.0,0.02,94.01,100.0,73800,43.2
Weekday,Thursday,Medium_Load,20.92,0.0,0.03,93.85,100.0,74700,56.88
Weekday,Thursday,Medium_Load,13.36,1.51,0.02,95.54,99.94,75600,43.2
Weekday,Thursday,Medium_Load,0.0,18.72,0.01,100.0,53.93,76500,11.99
Weekday,Thursday,Medium_Load,0.0,18.79,0.0,100.0,20.27,77400,3.89
Weekday,Thursday,Medium_Load,0.0,16.99,0.0,100.0,22.1,78300,3.85
Weekday,Thursday,Medium_Load,0.0,17.14,0.0,100.0,22.13,79200,3.89
Weekday,Thursday,Medium_Load,1.12,10.8,0.0,95.8,32.72,80100,3.74
Weekday,Thursday,Medium_Load,4.97,0.0,0.0,58.23,100.0,81000,3.56
Weekday,Thursday,Medium_Load,4.86,0.0,0.0,58.0,100.0,81900,3.46
Weekday,Thursday,Medium_Load,4.72,0.0,0.0,59.12,100.0,82800,3.46
Weekday,Thursday,Light_Load,6.88,0.0,0.0,54.4,100.0,83700,4.46
Weekday,Thursday,Light_Load,5.76,0.0,0.0,56.65,100.0,84600,3.96
Weekday,Thursday,Light_Load,4.46,0.0,0.0,61.3,100.0,85500,3.46
Weekday,Thursday,Light_Load,4.61,0.0,0.0,59.58,100.0,0,3.42
Weekday,Friday,Light_Load,4.72,0.0,0.0,58.67,100.0,900,3.42
Weekday,Friday,Light_Load,5.08,0.0,0.0,57.06,100.0,1800,3.53
Weekday,Friday,Light_Load,5.11,0.0,0.0,57.59,100.0,2700,3.6
Weekday,Friday,Light_Load,5.18,0.0,0.0,55.54,100.0,3600,3.46
Weekday,Friday,Light_Load,5.33,0.0,0.0,51.12,100.0,4500,3.17
Weekday,Friday,Light_Load,5.29,0.0,0.0,47.82,100.0,5400,2.88
Weekday,Friday,Light_Load,5.29,0.0,0.0,48.33,100.0,6300,2.92
Weekday,Friday,Light_Load,5.11,0.0,0.0,50.0,100.0,7200,2.95
Weekday,Friday,Light_Load,5.18,0.0,0.0,48.59,100.0,8100,2.88
Weekday,Friday,Light_Load,5.26,0.0,0.0,47.51,100.0,9000,2.84
Weekday,Friday,Light_Load,5.44,0.0,0.0,47.29,100.0,9900,2.92
Weekday,Friday,Light_Load,5.29,0.0,0.0,48.33,100.0,10800,2.92
Weekday,Friday,Light_Load,5.36,0.0,0.0,47.84,100.0,11700,2.92
Weekday,Friday,Light_Load,5.44,0.0,0.0,48.54,100.0,12600,3.02
Weekday,Friday,Light_Load,5.22,0.0,0.0,48.31,100.0,13500,2.88
